Utility,Year,Month,Zip Code,Reconnection Fee Amount
NWN,2020,5,98628,0.0
NWN,2020,5,98629,0.0
NWN,2020,5,98635,0.0
NWN,2020,5,98639,0.0
NWN,2020,5,98642,0.0
NWN,2020,5,98648,0.0
NWN,2020,5,98660,0.0
NWN,2020,5,98661,0.0
NWN,2020,5,98662,0.0
NWN,2020,5,98663,0.0
NWN,2020,5,98664,0.0
NWN,2020,5,98665,0.0
NWN,2020,5,98666,0.0
NWN,2020,5,98668,0.0
NWN,2020,5,98671,0.0
NWN,2020,5,98672,0.0
NWN,2020,5,98674,0.0
NWN,2020,5,98675,0.0
NWN,2020,5,98682,25.0
NWN,2020,5,98683,0.0
NWN,2020,5,98684,0.0
NWN,2020,5,98685,25.0
NWN,2020,5,98686,0.0
NWN,2020,5,98762,0.0
NWN,2020,5,98864,0.0
NWN,2020,6,98026,0.0
NWN,2020,6,98119,0.0
NWN,2020,6,98127,0.0
NWN,2020,6,98208,0.0
NWN,2020,6,98307,0.0
NWN,2020,6,98601,0.0
NWN,2020,6,98602,0.0
NWN,2020,6,98604,0.0
NWN,2020,6,98605,0.0
NWN,2020,6,98606,0.0
NWN,2020,6,98607,0.0
NWN,2020,6,98610,0.0
NWN,2020,6,98612,0.0
NWN,2020,6,98617,0.0
NWN,2020,6,98620,0.0
NWN,2020,6,98626,0.0
NWN,2020,6,98628,0.0
NWN,2020,6,98629,0.0
NWN,2020,6,98635,0.0
NWN,2020,6,98639,0.0
NWN,2020,6,98642,0.0
NWN,2020,6,98648,0.0
NWN,2020,6,98660,0.0
NWN,2020,6,98661,0.0
NWN,2020,6,98662,0.0
NWN,2020,6,98663,0.0
NWN,2020,6,98664,0.0
NWN,2020,6,98665,0.0
NWN,2020,6,98666,0.0
NWN,2020,6,98668,0.0
NWN,2020,6,98671,0.0
NWN,2020,6,98672,0.0
NWN,2020,6,98674,0.0
NWN,2020,6,98675,0.0
NWN,2020,6,98682,0.0
NWN,2020,6,98683,0.0
NWN,2020,6,98684,0.0
NWN,2020,6,98685,0.0
NWN,2020,6,98686,0.0
NWN,2020,6,98762,0.0
NWN,2020,6,98864,0.0
NWN,2020,7,98026,0.0
NWN,2020,7,98119,0.0
NWN,2020,7,98127,0.0
NWN,2020,7,98208,0.0
NWN,2020,7,98307,0.0
NWN,2020,7,98601,0.0
NWN,2020,7,98602,0.0
NWN,2020,7,98604,0.0
NWN,2020,7,98605,0.0
NWN,2020,7,98606,0.0
NWN,2020,7,98607,0.0
NWN,2020,7,98610,0.0
NWN,2020,7,98612,0.0
NWN,2020,7,98617,0.0
NWN,2020,7,98620,0.0
NWN,2020,7,98626,0.0
NWN,2020,7,98628,0.0
NWN,2020,7,98629,0.0
NWN,2020,7,98635,0.0
NWN,2020,7,98639,0.0
NWN,2020,7,98642,0.0
NWN,2020,7,98648,0.0
NWN,2020,7,98660,0.0
NWN,2020,7,98661,0.0
NWN,2020,7,98662,0.0
NWN,2020,7,98663,0.0
NWN,2020,7,98664,0.0
NWN,2020,7,98665,0.0
NWN,2020,7,98666,0.0
NWN,2020,7,98668,0.0
NWN,2020,7,98671,0.0
NWN,2020,7,98672,0.0
NWN,2020,7,98674,0.0
NWN,2020,7,98675,0.0
NWN,2020,7,98682,0.0
NWN,2020,7,98683,0.0
NWN,2020,7,98684,0.0
NWN,2020,7,98685,0.0
NWN,2020,7,98686,0.0
NWN,2020,7,98762,0.0
NWN,2020,7,98864,0.0
NWN,2020,8,98026,0.0
NWN,2020,8,98119,0.0
NWN,2020,8,98127,0.0
NWN,2020,8,98208,0.0
NWN,2020,8,98307,0.0
NWN,2020,8,98601,0.0
NWN,2020,8,98602,0.0
NWN,2020,8,98604,0.0
NWN,2020,8,98605,0.0
NWN,2020,8,98606,0.0
NWN,2020,8,98607,0.0
NWN,2020,8,98610,0.0
NWN,2020,8,98612,0.0
NWN,2020,8,98617,0.0
NWN,2020,8,98620,0.0
NWN,2020,8,98626,0.0
NWN,2020,8,98628,0.0
NWN,2020,8,98629,0.0
NWN,2020,8,98635,0.0
NWN,2020,8,98639,0.0
NWN,2020,8,98642,0.0
NWN,2020,8,98648,0.0
NWN,2020,8,98660,0.0
NWN,2020,8,98661,0.0
NWN,2020,8,98662,0.0
NWN,2020,8,98663,0.0
NWN,2020,8,98664,25.0
NWN,2020,8,98665,0.0
NWN,2020,8,98666,0.0
NWN,2020,8,98668,0.0
NWN,2020,8,98671,0.0
NWN,2020,8,98672,0.0
NWN,2020,8,98674,0.0
NWN,2020,8,98675,0.0
NWN,2020,8,98682,0.0
NWN,2020,8,98683,0.0
NWN,2020,8,98684,0.0
NWN,2020,8,98685,0.0
NWN,2020,8,98686,0.0
NWN,2020,8,98762,0.0
NWN,2020,8,98864,0.0
NWN,2020,9,98026,0.0
NWN,2020,9,98119,0.0
NWN,2020,9,98127,0.0
NWN,2020,9,98208,0.0
NWN,2020,9,98307,0.0
NWN,2020,9,98601,0.0
NWN,2020,9,98602,0.0
NWN,2020,9,98604,0.0
NWN,2020,9,98605,0.0
NWN,2020,9,98606,0.0
NWN,2020,9,98607,0.0
NWN,2020,9,98610,0.0
NWN,2020,9,98612,0.0
NWN,2020,9,98617,0.0
NWN,2020,9,98620,0.0
NWN,2020,9,98626,0.0
NWN,2020,9,98628,0.0
NWN,2020,9,98629,0.0
NWN,2020,9,98635,0.0
NWN,2020,9,98639,0.0
NWN,2020,9,98642,0.0
NWN,2020,9,98648,0.0
NWN,2020,9,98660,0.0
NWN,2020,9,98661,0.0
NWN,2020,9,98662,0.0
NWN,2020,9,98663,0.0
NWN,2020,9,98664,0.0
NWN,2020,9,98665,0.0
NWN,2020,9,98666,0.0
NWN,2020,9,98668,0.0
NWN,2020,9,98671,0.0
NWN,2020,9,98672,0.0
NWN,2020,9,98674,0.0
NWN,2020,9,98675,0.0
NWN,2020,9,98682,0.0
NWN,2020,9,98683,0.0
NWN,2020,9,98684,0.0
NWN,2020,9,98685,0.0
NWN,2020,9,98686,0.0
NWN,2020,9,98762,0.0
NWN,2020,9,98864,0.0
NWN,2020,10,97031,0.0
NWN,2020,10,97301,0.0
NWN,2020,10,97388,0.0
NWN,2020,10,98026,0.0
NWN,2020,10,98119,0.0
NWN,2020,10,98127,0.0
NWN,2020,10,98208,0.0
NWN,2020,10,98307,0.0
NWN,2020,10,98601,0.0
NWN,2020,10,98604,0.0
NWN,2020,10,98605,0.0
NWN,2020,10,98606,0.0
NWN,2020,10,98607,0.0
NWN,2020,10,98610,0.0
NWN,2020,10,98612,0.0
NWN,2020,10,98617,0.0
NWN,2020,10,98620,0.0
NWN,2020,10,98626,0.0
NWN,2020,10,98628,0.0
NWN,2020,10,98629,0.0
NWN,2020,10,98635,0.0
NWN,2020,10,98639,0.0
NWN,2020,10,98642,0.0
NWN,2020,10,98648,0.0
NWN,2020,10,98660,0.0
NWN,2020,10,98661,0.0
NWN,2020,10,98662,0.0
NWN,2020,10,98663,0.0
NWN,2020,10,98664,0.0
NWN,2020,10,98665,0.0
NWN,2020,10,98666,0.0
NWN,2020,10,98668,0.0
NWN,2020,10,98671,0.0
NWN,2020,10,98672,0.0
NWN,2020,10,98674,0.0
NWN,2020,10,98675,0.0
NWN,2020,10,98682,0.0
NWN,2020,10,98683,0.0
NWN,2020,10,98684,25.0
NWN,2020,10,98685,0.0
NWN,2020,10,98686,0.0
NWN,2020,10,98762,0.0
NWN,2020,10,98864,0.0
NWN,2020,11,97031,0.0
NWN,2020,11,97301,0.0
NWN,2020,11,97388,0.0
NWN,2020,11,98026,0.0
NWN,2020,11,98119,0.0
NWN,2020,11,98127,0.0
NWN,2020,11,98208,0.0
NWN,2020,11,98307,0.0
NWN,2020,11,98601,0.0
NWN,2020,11,98604,0.0
NWN,2020,11,98605,0.0
NWN,2020,11,98606,0.0
NWN,2020,11,98607,0.0
NWN,2020,11,98610,0.0
NWN,2020,11,98612,0.0
NWN,2020,11,98617,0.0
NWN,2020,11,98620,0.0
NWN,2020,11,98626,0.0
NWN,2020,11,98628,50.0
NWN,2020,11,98629,0.0
NWN,2020,11,98635,0.0
NWN,2020,11,98639,0.0
NWN,2020,11,98642,0.0
NWN,2020,11,98648,0.0
NWN,2020,11,98660,0.0
NWN,2020,11,98661,0.0
NWN,2020,11,98662,0.0
NWN,2020,11,98663,0.0
NWN,2020,11,98664,0.0
NWN,2020,11,98665,50.0
NWN,2020,11,98666,0.0
NWN,2020,11,98668,0.0
NWN,2020,11,98671,0.0
NWN,2020,11,98672,0.0
NWN,2020,11,98674,0.0
NWN,2020,11,98675,0.0
NWN,2020,11,98682,0.0
NWN,2020,11,98683,0.0
NWN,2020,11,98684,0.0
NWN,2020,11,98685,0.0
NWN,2020,11,98686,0.0
NWN,2020,11,98762,0.0
NWN,2020,11,98864,0.0
NWN,2020,12,97031,0.0
NWN,2020,12,97301,0.0
NWN,2020,12,97388,0.0
NWN,2020,12,98026,0.0
NWN,2020,12,98119,0.0
NWN,2020,12,98127,0.0
NWN,2020,12,98208,0.0
NWN,2020,12,98307,0.0
NWN,2020,12,98601,0.0
NWN,2020,12,98604,0.0
NWN,2020,12,98605,0.0
NWN,2020,12,98606,0.0
NWN,2020,12,98607,0.0
NWN,2020,12,98610,0.0
NWN,2020,12,98612,0.0
NWN,2020,12,98617,0.0
NWN,2020,12,98620,0.0
NWN,2020,12,98626,0.0
NWN,2020,12,98628,0.0
NWN,2020,12,98629,0.0
NWN,2020,12,98635,0.0
NWN,2020,12,98639,0.0
NWN,2020,12,98642,0.0
NWN,2020,12,98648,0.0
NWN,2020,12,98660,0.0
NWN,2020,12,98661,0.0
NWN,2020,12,98662,0.0
NWN,2020,12,98663,0.0
NWN,2020,12,98664,0.0
NWN,2020,12,98665,0.0
NWN,2020,12,98666,0.0
NWN,2020,12,98668,0.0
NWN,2020,12,98671,0.0
NWN,2020,12,98672,0.0
NWN,2020,12,98674,0.0
NWN,2020,12,98675,0.0
NWN,2020,12,98682,0.0
NWN,2020,12,98683,0.0
NWN,2020,12,98684,0.0
NWN,2020,12,98685,0.0
NWN,2020,12,98686,0.0
NWN,2020,12,98762,0.0
NWN,2020,12,98864,0.0
NWN,2021,1,97031,0.0
NWN,2021,1,97301,0.0
NWN,2021,1,97388,0.0
NWN,2021,1,98026,0.0
NWN,2021,1,98119,0.0
NWN,2021,1,98127,0.0
NWN,2021,1,98208,0.0
NWN,2021,1,98307,0.0
NWN,2021,1,98601,0.0
NWN,2021,1,98604,0.0
NWN,2021,1,98605,0.0
NWN,2021,1,98606,0.0
NWN,2021,1,98607,0.0
NWN,2021,1,98610,0.0
NWN,2021,1,98612,0.0
NWN,2021,1,98617,0.0
NWN,2021,1,98620,0.0
NWN,2021,1,98626,0.0
NWN,2021,1,98628,0.0
NWN,2021,1,98629,0.0
NWN,2021,1,98635,0.0
NWN,2021,1,98639,0.0
NWN,2021,1,98642,0.0
NWN,2021,1,98648,0.0
NWN,2021,1,98660,0.0
NWN,2021,1,98661,0.0
NWN,2021,1,98662,0.0
NWN,2021,1,98663,0.0
NWN,2021,1,98664,0.0
NWN,2021,1,98665,0.0
NWN,2021,1,98666,0.0
NWN,2021,1,98668,0.0
NWN,2021,1,98671,0.0
NWN,2021,1,98672,0.0
NWN,2021,1,98674,0.0
NWN,2021,1,98675,0.0
NWN,2021,1,98682,0.0
NWN,2021,1,98683,0.0
NWN,2021,1,98684,0.0
NWN,2021,1,98685,0.0
NWN,2021,1,98686,0.0
NWN,2021,1,98762,0.0
NWN,2021,1,98864,0.0
NWN,2021,2,97031,0.0
NWN,2021,2,97301,0.0
NWN,2021,2,97388,0.0
NWN,2021,2,98026,0.0
NWN,2021,2,98119,0.0
NWN,2021,2,98127,0.0
NWN,2021,2,98208,0.0
NWN,2021,2,98307,0.0
NWN,2021,2,98601,0.0
NWN,2021,2,98604,0.0
NWN,2021,2,98605,0.0
NWN,2021,2,98606,0.0
NWN,2021,2,98607,0.0
NWN,2021,2,98610,0.0
NWN,2021,2,98612,0.0
NWN,2021,2,98617,0.0
NWN,2021,2,98620,0.0
NWN,2021,2,98626,0.0
NWN,2021,2,98628,0.0
NWN,2021,2,98629,0.0
NWN,2021,2,98635,0.0
NWN,2021,2,98639,0.0
NWN,2021,2,98642,0.0
NWN,2021,2,98648,0.0
NWN,2021,2,98660,0.0
NWN,2021,2,98661,0.0
NWN,2021,2,98662,0.0
NWN,2021,2,98663,0.0
NWN,2021,2,98664,0.0
NWN,2021,2,98665,0.0
NWN,2021,2,98666,0.0
NWN,2021,2,98668,0.0
NWN,2021,2,98671,0.0
NWN,2021,2,98672,0.0
NWN,2021,2,98674,0.0
NWN,2021,2,98675,0.0
NWN,2021,2,98682,0.0
NWN,2021,2,98683,0.0
NWN,2021,2,98684,0.0
NWN,2021,2,98685,0.0
NWN,2021,2,98686,0.0
NWN,2021,2,98762,0.0
NWN,2021,2,98864,0.0
NWN,2021,3,97031,0.0
NWN,2021,3,97301,0.0
NWN,2021,3,97388,0.0
NWN,2021,3,98026,0.0
NWN,2021,3,98119,0.0
NWN,2021,3,98127,0.0
NWN,2021,3,98208,0.0
NWN,2021,3,98307,0.0
NWN,2021,3,98601,0.0
NWN,2021,3,98604,100.0
NWN,2021,3,98605,0.0
NWN,2021,3,98606,0.0
NWN,2021,3,98607,0.0
NWN,2021,3,98610,0.0
NWN,2021,3,98612,0.0
NWN,2021,3,98617,0.0
NWN,2021,3,98620,0.0
NWN,2021,3,98626,0.0
NWN,2021,3,98628,0.0
NWN,2021,3,98629,0.0
NWN,2021,3,98635,0.0
NWN,2021,3,98639,0.0
NWN,2021,3,98642,0.0
NWN,2021,3,98648,0.0
NWN,2021,3,98660,0.0
NWN,2021,3,98661,0.0
NWN,2021,3,98662,0.0
NWN,2021,3,98663,0.0
NWN,2021,3,98664,0.0
NWN,2021,3,98665,0.0
NWN,2021,3,98666,0.0
NWN,2021,3,98668,0.0
NWN,2021,3,98671,0.0
NWN,2021,3,98672,0.0
NWN,2021,3,98674,0.0
NWN,2021,3,98675,0.0
NWN,2021,3,98682,0.0
NWN,2021,3,98683,0.0
NWN,2021,3,98684,0.0
NWN,2021,3,98685,0.0
NWN,2021,3,98686,0.0
NWN,2021,3,98762,0.0
NWN,2021,3,98864,0.0
NWN,2021,4,97031,0.0
NWN,2021,4,97301,0.0
NWN,2021,4,97388,0.0
NWN,2021,4,98026,0.0
NWN,2021,4,98119,0.0
NWN,2021,4,98127,0.0
NWN,2021,4,98208,0.0
NWN,2021,4,98307,0.0
NWN,2021,4,98601,0.0
NWN,2021,4,98604,0.0
NWN,2021,4,98605,0.0
NWN,2021,4,98606,0.0
NWN,2021,4,98607,0.0
NWN,2021,4,98610,0.0
NWN,2021,4,98612,0.0
NWN,2021,4,98617,0.0
NWN,2021,4,98620,0.0
NWN,2021,4,98626,0.0
NWN,2021,4,98628,0.0
NWN,2021,4,98629,0.0
NWN,2021,4,98635,0.0
NWN,2021,4,98639,0.0
NWN,2021,4,98642,0.0
NWN,2021,4,98648,0.0
NWN,2021,4,98660,0.0
NWN,2021,4,98661,0.0
NWN,2021,4,98662,0.0
NWN,2021,4,98663,0.0
NWN,2021,4,98664,0.0
NWN,2021,4,98665,0.0
NWN,2021,4,98666,0.0
NWN,2021,4,98668,0.0
NWN,2021,4,98671,0.0
NWN,2021,4,98672,0.0
NWN,2021,4,98674,0.0
NWN,2021,4,98675,0.0
NWN,2021,4,98682,0.0
NWN,2021,4,98683,0.0
NWN,2021,4,98684,0.0
NWN,2021,4,98685,0.0
NWN,2021,4,98686,0.0
NWN,2021,4,98762,0.0
NWN,2021,4,98864,0.0
NWN,2021,5,97031,0.0
NWN,2021,5,97301,0.0
NWN,2021,5,97388,0.0
NWN,2021,5,98026,0.0
NWN,2021,5,98119,0.0
NWN,2021,5,98127,0.0
NWN,2021,5,98208,0.0
NWN,2021,5,98307,0.0
NWN,2021,5,98601,0.0
NWN,2021,5,98604,0.0
NWN,2021,5,98605,0.0
NWN,2021,5,98606,0.0
NWN,2021,5,98607,0.0
NWN,2021,5,98610,0.0
NWN,2021,5,98612,0.0
NWN,2021,5,98617,0.0
NWN,2021,5,98620,0.0
NWN,2021,5,98626,0.0
NWN,2021,5,98628,0.0
NWN,2021,5,98629,0.0
NWN,2021,5,98635,0.0
NWN,2021,5,98639,0.0
NWN,2021,5,98642,0.0
NWN,2021,5,98648,0.0
NWN,2021,5,98660,0.0
NWN,2021,5,98661,0.0
NWN,2021,5,98662,0.0
NWN,2021,5,98663,0.0
NWN,2021,5,98664,0.0
NWN,2021,5,98665,0.0
NWN,2021,5,98666,0.0
NWN,2021,5,98668,0.0
NWN,2021,5,98671,0.0
NWN,2021,5,98672,0.0
NWN,2021,5,98674,0.0
NWN,2021,5,98675,0.0
NWN,2021,5,98682,0.0
NWN,2021,5,98683,0.0
NWN,2021,5,98684,0.0
NWN,2021,5,98685,0.0
NWN,2021,5,98686,0.0
NWN,2021,5,98762,0.0
NWN,2021,5,98864,0.0
NWN,2021,6,97031,0.0
NWN,2021,6,97301,0.0
NWN,2021,6,97388,0.0
NWN,2021,6,98026,0.0
NWN,2021,6,98119,0.0
NWN,2021,6,98127,0.0
NWN,2021,6,98208,0.0
NWN,2021,6,98307,0.0
NWN,2021,6,98601,0.0
NWN,2021,6,98604,0.0
NWN,2021,6,98605,0.0
NWN,2021,6,98606,0.0
NWN,2021,6,98607,0.0
NWN,2021,6,98610,0.0
NWN,2021,6,98612,0.0
NWN,2021,6,98617,0.0
NWN,2021,6,98620,0.0
NWN,2021,6,98626,0.0
NWN,2021,6,98628,0.0
NWN,2021,6,98629,0.0
NWN,2021,6,98635,0.0
NWN,2021,6,98639,0.0
NWN,2021,6,98642,0.0
NWN,2021,6,98648,0.0
NWN,2021,6,98660,0.0
NWN,2021,6,98661,0.0
NWN,2021,6,98662,0.0
NWN,2021,6,98663,0.0
NWN,2021,6,98664,0.0
NWN,2021,6,98665,0.0
NWN,2021,6,98666,0.0
NWN,2021,6,98668,0.0
NWN,2021,6,98671,0.0
NWN,2021,6,98672,0.0
NWN,2021,6,98674,0.0
NWN,2021,6,98675,0.0
NWN,2021,6,98682,0.0
NWN,2021,6,98683,0.0
NWN,2021,6,98684,0.0
NWN,2021,6,98685,0.0
NWN,2021,6,98686,0.0
NWN,2021,6,98762,0.0
NWN,2021,6,98864,0.0
NWN,2021,7,97031,0.0
NWN,2021,7,97301,0.0
NWN,2021,7,97388,0.0
NWN,2021,7,98026,0.0
NWN,2021,7,98119,0.0
NWN,2021,7,98127,0.0
NWN,2021,7,98208,0.0
NWN,2021,7,98307,0.0
NWN,2021,7,98601,0.0
NWN,2021,7,98604,0.0
NWN,2021,7,98605,0.0
NWN,2021,7,98606,0.0
NWN,2021,7,98607,0.0
NWN,2021,7,98610,0.0
NWN,2021,7,98612,0.0
NWN,2021,7,98617,0.0
NWN,2021,7,98620,0.0
NWN,2021,7,98626,0.0
NWN,2021,7,98628,0.0
NWN,2021,7,98629,0.0
NWN,2021,7,98635,0.0
NWN,2021,7,98639,0.0
NWN,2021,7,98642,0.0
NWN,2021,7,98648,0.0
NWN,2021,7,98660,0.0
NWN,2021,7,98661,0.0
NWN,2021,7,98662,0.0
NWN,2021,7,98663,0.0
NWN,2021,7,98664,0.0
NWN,2021,7,98665,0.0
NWN,2021,7,98666,0.0
NWN,2021,7,98668,0.0
NWN,2021,7,98671,0.0
NWN,2021,7,98672,0.0
NWN,2021,7,98674,0.0
NWN,2021,7,98675,0.0
NWN,2021,7,98682,0.0
NWN,2021,7,98683,0.0
NWN,2021,7,98684,0.0
NWN,2021,7,98685,0.0
NWN,2021,7,98686,0.0
NWN,2021,7,98762,0.0
NWN,2021,7,98864,0.0
NWN,2021,8,97031,0.0
NWN,2021,8,97301,0.0
NWN,2021,8,97388,0.0
NWN,2021,8,98026,0.0
NWN,2021,8,98119,0.0
NWN,2021,8,98127,0.0
NWN,2021,8,98208,0.0
NWN,2021,8,98307,0.0
NWN,2021,8,98601,0.0
NWN,2021,8,98604,0.0
NWN,2021,8,98605,0.0
NWN,2021,8,98606,0.0
NWN,2021,8,98607,0.0
NWN,2021,8,98610,0.0
NWN,2021,8,98612,0.0
NWN,2021,8,98617,0.0
NWN,2021,8,98620,0.0
NWN,2021,8,98626,0.0
NWN,2021,8,98628,0.0
NWN,2021,8,98629,0.0
NWN,2021,8,98635,0.0
NWN,2021,8,98639,0.0
NWN,2021,8,98642,0.0
NWN,2021,8,98648,0.0
NWN,2021,8,98660,0.0
NWN,2021,8,98661,0.0
NWN,2021,8,98662,0.0
NWN,2021,8,98663,0.0
NWN,2021,8,98664,0.0
NWN,2021,8,98665,0.0
NWN,2021,8,98666,0.0
NWN,2021,8,98668,0.0
NWN,2021,8,98671,0.0
NWN,2021,8,98672,0.0
NWN,2021,8,98674,0.0
NWN,2021,8,98675,0.0
NWN,2021,8,98682,0.0
NWN,2021,8,98683,0.0
NWN,2021,8,98684,0.0
NWN,2021,8,98685,0.0
NWN,2021,8,98686,0.0
NWN,2021,8,98762,0.0
NWN,2021,8,98864,0.0
NWN,2021,9,97031,0.0
NWN,2021,9,97301,0.0
NWN,2021,9,97388,0.0
NWN,2021,9,98026,0.0
NWN,2021,9,98119,0.0
NWN,2021,9,98127,0.0
NWN,2021,9,98208,0.0
NWN,2021,9,98307,0.0
NWN,2021,9,98601,0.0
NWN,2021,9,98604,0.0
NWN,2021,9,98605,0.0
NWN,2021,9,98606,0.0
NWN,2021,9,98607,0.0
NWN,2021,9,98610,0.0
NWN,2021,9,98612,0.0
NWN,2021,9,98617,0.0
NWN,2021,9,98620,0.0
NWN,2021,9,98626,0.0
NWN,2021,9,98628,0.0
NWN,2021,9,98629,0.0
NWN,2021,9,98635,0.0
NWN,2021,9,98639,0.0
NWN,2021,9,98642,0.0
NWN,2021,9,98648,0.0
NWN,2021,9,98660,0.0
NWN,2021,9,98661,0.0
NWN,2021,9,98662,0.0
NWN,2021,9,98663,0.0
NWN,2021,9,98664,0.0
NWN,2021,9,98665,0.0
NWN,2021,9,98666,0.0
NWN,2021,9,98668,0.0
NWN,2021,9,98671,0.0
NWN,2021,9,98672,0.0
NWN,2021,9,98674,0.0
NWN,2021,9,98675,0.0
NWN,2021,9,98682,0.0
NWN,2021,9,98683,0.0
NWN,2021,9,98684,0.0
NWN,2021,9,98685,0.0
NWN,2021,9,98686,0.0
NWN,2021,9,98762,0.0
NWN,2021,9,98864,0.0
NWN,2021,10,97031,0.0
NWN,2021,10,97301,0.0
NWN,2021,10,97388,0.0
NWN,2021,10,98026,0.0
NWN,2021,10,98119,0.0
NWN,2021,10,98127,0.0
NWN,2021,10,98208,0.0
NWN,2021,10,98307,0.0
NWN,2021,10,98601,0.0
NWN,2021,10,98604,0.0
NWN,2021,10,98605,0.0
NWN,2021,10,98606,0.0
NWN,2021,10,98607,0.0
NWN,2021,10,98610,0.0
NWN,2021,10,98612,0.0
NWN,2021,10,98617,0.0
NWN,2021,10,98620,0.0
NWN,2021,10,98626,0.0
NWN,2021,10,98628,0.0
NWN,2021,10,98629,0.0
NWN,2021,10,98635,0.0
NWN,2021,10,98639,0.0
NWN,2021,10,98642,0.0
NWN,2021,10,98648,0.0
NWN,2021,10,98660,0.0
NWN,2021,10,98661,0.0
NWN,2021,10,98662,0.0
NWN,2021,10,98663,0.0
NWN,2021,10,98664,0.0
NWN,2021,10,98665,0.0
NWN,2021,10,98666,0.0
NWN,2021,10,98668,0.0
NWN,2021,10,98671,0.0
NWN,2021,10,98672,0.0
NWN,2021,10,98674,0.0
NWN,2021,10,98675,0.0
NWN,2021,10,98682,0.0
NWN,2021,10,98683,0.0
NWN,2021,10,98684,0.0
NWN,2021,10,98685,0.0
NWN,2021,10,98686,0.0
NWN,2021,10,98762,0.0
NWN,2021,10,98864,0.0
NWN,2021,11,97031,0.0
NWN,2021,11,97301,0.0
NWN,2021,11,97388,0.0
NWN,2021,11,98026,0.0
NWN,2021,11,98119,0.0
NWN,2021,11,98127,0.0
NWN,2021,11,98208,0.0
NWN,2021,11,98307,0.0
NWN,2021,11,98601,0.0
NWN,2021,11,98604,0.0
NWN,2021,11,98605,0.0
NWN,2021,11,98606,0.0
NWN,2021,11,98607,0.0
NWN,2021,11,98610,0.0
NWN,2021,11,98612,0.0
NWN,2021,11,98617,0.0
NWN,2021,11,98620,0.0
NWN,2021,11,98626,0.0
NWN,2021,11,98628,0.0
NWN,2021,11,98629,0.0
NWN,2021,11,98635,0.0
NWN,2021,11,98639,0.0
NWN,2021,11,98642,0.0
NWN,2021,11,98648,0.0
NWN,2021,11,98660,0.0
NWN,2021,11,98661,0.0
NWN,2021,11,98662,0.0
NWN,2021,11,98663,0.0
NWN,2021,11,98664,0.0
NWN,2021,11,98665,0.0
NWN,2021,11,98666,0.0
NWN,2021,11,98668,0.0
NWN,2021,11,98671,0.0
NWN,2021,11,98672,0.0
NWN,2021,11,98674,0.0
NWN,2021,11,98675,0.0
NWN,2021,11,98682,0.0
NWN,2021,11,98683,0.0
NWN,2021,11,98684,0.0
NWN,2021,11,98685,0.0
NWN,2021,11,98686,0.0
NWN,2021,11,98762,0.0
NWN,2021,11,98864,0.0
NWN,2021,12,97031,0.0
NWN,2021,12,97301,0.0
NWN,2021,12,97388,0.0
NWN,2021,12,98026,0.0
NWN,2021,12,98119,0.0
NWN,2021,12,98127,0.0
NWN,2021,12,98208,0.0
NWN,2021,12,98307,0.0
NWN,2021,12,98601,0.0
NWN,2021,12,98604,0.0
NWN,2021,12,98605,0.0
NWN,2021,12,98606,0.0
NWN,2021,12,98607,0.0
NWN,2021,12,98610,0.0
NWN,2021,12,98612,0.0
NWN,2021,12,98617,0.0
NWN,2021,12,98620,0.0
NWN,2021,12,98626,0.0
NWN,2021,12,98628,0.0
NWN,2021,12,98629,0.0
NWN,2021,12,98635,0.0
NWN,2021,12,98639,0.0
NWN,2021,12,98642,0.0
NWN,2021,12,98648,0.0
NWN,2021,12,98660,0.0
NWN,2021,12,98661,0.0
NWN,2021,12,98662,0.0
NWN,2021,12,98663,0.0
NWN,2021,12,98664,0.0
NWN,2021,12,98665,0.0
NWN,2021,12,98666,0.0
NWN,2021,12,98668,0.0
NWN,2021,12,98671,0.0
NWN,2021,12,98672,0.0
NWN,2021,12,98674,0.0
NWN,2021,12,98675,0.0
NWN,2021,12,98682,0.0
NWN,2021,12,98683,0.0
NWN,2021,12,98684,0.0
NWN,2021,12,98685,0.0
NWN,2021,12,98686,0.0
NWN,2021,12,98762,0.0
NWN,2021,12,98864,0.0
NWN,2022,1,97031,0.0
NWN,2022,1,97301,0.0
NWN,2022,1,97388,0.0
NWN,2022,1,98026,0.0
NWN,2022,1,98119,0.0
NWN,2022,1,98127,0.0
NWN,2022,1,98208,0.0
NWN,2022,1,98307,0.0
NWN,2022,1,98601,0.0
NWN,2022,1,98604,0.0
NWN,2022,1,98605,0.0
NWN,2022,1,98606,0.0
NWN,2022,1,98607,0.0
NWN,2022,1,98610,0.0
NWN,2022,1,98612,0.0
NWN,2022,1,98617,0.0
NWN,2022,1,98620,0.0
NWN,2022,1,98626,0.0
NWN,2022,1,98628,0.0
NWN,2022,1,98629,0.0
NWN,2022,1,98635,0.0
NWN,2022,1,98639,0.0
NWN,2022,1,98642,0.0
NWN,2022,1,98648,0.0
NWN,2022,1,98660,0.0
NWN,2022,1,98661,0.0
NWN,2022,1,98662,0.0
NWN,2022,1,98663,0.0
NWN,2022,1,98664,0.0
NWN,2022,1,98665,0.0
NWN,2022,1,98666,0.0
NWN,2022,1,98668,0.0
NWN,2022,1,98671,0.0
NWN,2022,1,98672,0.0
NWN,2022,1,98674,0.0
NWN,2022,1,98675,0.0
NWN,2022,1,98682,0.0
NWN,2022,1,98683,0.0
NWN,2022,1,98684,0.0
